order_id,payment_sequential,payment_type
2ae3e844eeb857e448fe36e4f0dca9ef,2,voucher
05d885b852158b0280c4abe2cd5108b4,2,credit_card
93d3f82c12e9b949a4aaa4ebe4602fd0,2,voucher
84cedab09d15fbd3bb87956434d61573,2,voucher
7f4990a3cadc07c4c72c6a2b5026732b,2,voucher
9cb1a5b9af2fa27ca6a510f64245f869,2,voucher
e5d4d06531c0f91fef9b87eb7d3b98dd,2,voucher
498c950b1765883c2a104b8dd227ea90,2,credit_card
befe8fab6c34f5861b73a3645ce38e24,2,voucher
1116eef143ff0ec32867729b83df8530,2,voucher
6affe3f16752393cba3cabe7d1731a2e,2,voucher
e393acae9e64be5b2a7d48ef2ae87710,2,credit_card
99e1d586758dee362e01030739d3d87a,2,voucher
fd86c80924b4be8fb7f58c4ecc680dae,3,voucher
d76ae02361b19ee1c7a277bf4740a64f,3,voucher
3e9bba03e932414fa3ebd2ae83a0cffa,2,voucher
9855d762d535fda66aa7f273116aa77d,2,voucher
359352820ef7acbc4def738b048f2d6c,2,credit_card
cf60237e0bdc9a72ab4563e4b11783bf,2,voucher
40fd7796808d1a802284c3f91ed4feb0,2,voucher
c76d2d304f60e2fd258910e47c8dc5f8,2,credit_card
ca2e903694060ebba7122c9c4c7087db,2,voucher
dced94fca9ee52e79241961c0e5a3d0d,2,voucher
dad151e92378667093156fc66f981742,2,voucher
aa5ec03eb12e2017cc575a2fcd0ceba3,2,voucher
1d671f4aa75c57086215073b775c7f41,2,voucher
9c282d27e99fdd862f146b2a7a097b58,2,voucher
25755fc654451b06940f9b66bbc7c890,2,voucher
6a4d031d68d8f41c14ee7cd194023800,2,voucher
f6284b20e702b2576ee9a3531fde571d,2,voucher
ef8e8348ba291917542268f900fac505,3,voucher
1449769412dea5d16183085a97ba3bca,2,voucher
0071ee2429bc1efdc43aa3e073a5290e,2,voucher
958c6a70e60365b576dd696ad29bbca2,4,voucher
7842147864c0425541edd55923f3c0f1,2,voucher
23f55194f215ebf6254bc34d267f7d9e,2,voucher
eeee6bb6362f699fcaf86a54fe701c7d,2,credit_card
f9ae6383e4dfb7b5d309593d052000d6,2,voucher
b3656ff96573b07910d0f54a4505454b,3,voucher
cd068e0974cffc5007e3b5dcb416da26,2,voucher
a2a53e824841856d25e9fe22467e4209,2,credit_card
326fa4ef13e06290f3b142da7663d4af,2,voucher
e5719cfaa683987b3ac4bdcc0c5c6a46,2,credit_card
9edb4a65f2f453139e9dba567889dc0e,2,voucher
2c9015a3c9e7ded7dc344a1536b2c72f,2,voucher
2dcb16f827ccfc7bff5be2a6deb28bce,2,voucher
f967a36beb9cc4a1c8899db2d4adfacb,2,voucher
87fcaa805e96b64e38168bbb1852225b,2,voucher
8a52017e0f9d904528367d756eb6d4f9,2,voucher
6dfff7cc7906e05c66834b6562dd8e9e,2,voucher
40e6624f975fba72e2ca10754a14e078,2,voucher
33677835cbfd6206b10d3ee75b6142ef,2,voucher
8dd9758206f8d9c23baf77b965e1c6dc,2,voucher
6b4691b98b476dcd37e1dbade28ab62c,2,voucher
60f0f4f310904e1d0c7d41224fcb45d6,2,voucher
1e6f350c900ca357945126e20117d293,2,voucher
7359dc1b2795acbc7d4410fc336236ab,2,voucher
802a4ce6a0333eb94effff686abc8f27,2,voucher
18d436f1bd867f1869bc3a16103a4b75,2,credit_card
41d988f5ce84da983c265612abf2400a,2,voucher
cf9d149b8f8e534901d64f8b10320133,4,voucher
08bdbdeaf1626720051193300f93806e,2,voucher
2297a47ed15e99116ac68cdb390cd700,5,voucher
8a8bd4a338e17ace44431e99a2add1d2,2,voucher
ca99d0db69566c10a85c187406e20b76,2,voucher
59a7ff272ffc5a0a705f006f9b2db1b9,2,voucher
be7ef653148b80c79b5d9b8500c47949,3,voucher
4b707ea4e7c08fa1180bf92bede67da0,2,credit_card
98e94d121fb6444de93e426ceeb1e0e0,2,voucher
21ff4faf5460988340a9675233bd0d1b,2,voucher
bbe5ef975154a7473c4c595fa3385edc,3,voucher
f5fb033cb83c2cd5df7b7fea30ae0cbd,2,voucher
cda286fbc87f2e1358e2804b1d77ca0f,2,voucher
28bfa0968ea8dceb17513700ddfc0745,2,voucher
cd05a1fc2781f43f5e459c285751e26a,2,voucher
2ec8ddbfe88a339d911208a26f6a8ad5,2,voucher
c32cfe30ac8d846c41d6695f9967bd04,2,credit_card
2dd1b3fcb05d15852bfc51a0a8405381,2,credit_card
b6d9ea292226815b57dc2034dcc70a91,2,voucher
8ba3f3a9292fbc22a8b7dff752bbcd37,2,voucher
1017e188d93cee2c3292c71a98dbec38,2,credit_card
6d6f16813fbb3448a034fc242a2603c6,3,voucher
c131acb8c30ee5b5d6063dac2470d95d,2,voucher
7b1dc739a78d04563a4fd62f5a6b454f,2,voucher
304137040eac6e7582eb945e3f347120,2,voucher
21a3f15754b759c91fff4535aaeb3486,2,credit_card
68d8b4fcc77dcd06eecb59b08dc28d15,2,voucher
45e12e19713820e099be97aaeb65b4d4,2,credit_card
6f4eebb5dd7d532cd45474ce133dc60a,2,voucher
698718954b64ad9f11e9ef210e72d100,2,voucher
593dcbc6068648f021eb48b2d55ae96c,2,voucher
19018a1b097164d2fadb3018902f3221,2,voucher
919baca007d9525b6668c18f79a33197,2,credit_card
7999733d1c4a42be3b4e5ee369697591,2,voucher
1ecec0de52507f72af7280ffcd0a8fb8,2,voucher
ca03bab92d64981b404602a7450b784c,2,credit_card
26ba0c1bad97bbfdcc4419e3ca40d9a8,2,voucher
c3641f55c10bcfacf7fa7b8f677e1d5c,2,voucher
d7c3bde68818e4f4c44f0641f25c0092,2,voucher
41a1702de429a9f03364932da1ff1986,2,voucher
25e4af6ebff2dfb6213c8cc7e36ecbed,2,voucher
a5a83c95ed669b7ba0ddce1d761c191f,2,credit_card
5d90c606cb92f1bd781a311d5ab61a75,2,voucher
4b8e7be134dcdd11881a5e7de6c88627,2,voucher
9baa5b4e68d86c9f1694e1598b543a93,2,voucher
83c7e450050581ef4de4b03199ccc1f1,5,voucher
21f76c9cee317278663cbec02a2fb2f4,2,voucher
458f5a6d4163d5b6de33cda5ec82ef10,2,voucher
54ba74414bed49a8b13864b3e8666f57,3,voucher
f95d91071966bc70023eae0e1750c1fc,2,voucher
46b3e34b2fe9e7cb16d75fca93aaa180,3,voucher
959505aeccc35d003ab580410022f433,2,voucher
68a6bc33c20d0ac617d2ebc6bba91b60,2,voucher
a4e60f26b5298171b4a850402c2ae5e9,2,voucher
2882e815bbb59314e58194adf2fe61e3,5,voucher
464cd296e96f72dc09a9601842cc0893,2,voucher
3a026b1e98a953d5e0e675d1593ad4af,2,voucher
cec3185bcfe3a9c60e73df2ae9bfa4ac,3,voucher
109f6898323e99a194948043ea99cdd8,2,voucher
17e8b55480433d174982a3eea0454a8b,2,voucher
d44d3aabe5fd82754ca3b4696cdc90e7,2,credit_card
b0f913cb83681e8a8563b96b641b3e1b,4,voucher
4f9a5e34b38f10ef71c5753cc953be3a,2,voucher
6a868efa34dccad934e939877994dafe,2,voucher
54130db48a3d7ee5636ba18659ab73a8,2,voucher
2f1142c1bd6a656c18928bd51215565d,2,voucher
70009c6d985dfa16754461cff33c10dc,4,voucher
62bb0ef3edb4e30a1481daa8f0e91f3f,3,voucher
4bc05b9413beec5d8360baac48258100,2,voucher
2b124ad880bc7d6eb045e056c3e68449,2,voucher
adb8748f912cfee84bd47f072681ba5e,2,voucher
a43bf41cb94b07041262735892521605,2,voucher
226975521c585d7bb98996f83ccdde59,2,voucher
c96a303a722b89bc14a23b7a2f0e68e4,2,voucher
3153bab115709bfda1319a48a1690344,2,credit_card
2f52c0a535c5748713a7639b1c798786,2,voucher
50501e525eae308e75363c0606adb973,4,voucher
4bafa54db6b060da198f23f810835969,2,voucher
4be80534fe74f207dfb35e7b895a91c5,2,voucher
3951193545025398d0fa18b7e2f836be,3,voucher
124c799bcc4126cdb5cca8c5889533b7,2,voucher
16c9dc0ba34547f2eb228bcb2971815f,2,voucher
820349ed7a25bbfa196bb4f9a28442f2,2,voucher
e06ff711ddcab05c3651a9b1bb003950,2,voucher
f03c75c7842d1d7b641dcfa746784c85,2,credit_card
3c75044db750a89606612ed286713eb8,2,voucher
934b7f6dbf65d976b415011a2e286581,2,voucher
8afe2929db4833bd7bc32d18fe3bf502,2,credit_card
bd894349358da79873bd34c1a65386d4,2,voucher
3dfb50022bb703d781966370133ed7a5,2,voucher
7fe55ddc45e39704cbd15147aba7b23f,2,voucher
749990ae992d496bb8ad6972705298f3,2,voucher
e77eb7578799cc588feca0f6cf56a49e,2,voucher
5e5fbf8badb59c577f84c7f7448704dd,2,voucher
7902ef4dbb5973b8426b4c66f2488d3d,2,voucher
5af817dcc7682f13101dbdef134be4e0,2,voucher
cd2c2d1c98e51894f2266c5140d14c29,2,voucher
e571dfc21abcbe1ae8795d4a8a6b057a,2,voucher
8ac2728285fd4228f35d907768b5288a,2,credit_card
138231385802e09f83a82cf35bc5f4aa,2,credit_card
df2d910b8b5e5f461f67043489f9569d,2,voucher
11433594967d07f9ed0b30827fd35385,2,credit_card
aa67be2025a314e506fb322c51d01d65,2,voucher
f58228001d45c09c8447ef1f2fa6a2df,2,voucher
a89c7ca4e54f3cad7dbdb78b5e33c4f7,2,voucher
669d4be1c2a2cab7e5ec040bf54c5d91,2,voucher
480b3512a26cbc632bd11abaf0fcb43e,2,voucher
1135fd6920dbadb0eff2071674ab2808,2,voucher
ca7d7c95b0f170aae8a2ee59e2f24f66,2,voucher
f1c179e3b024edd6b12fa92fb91590a6,2,voucher
250f85876f80760c95d050486f8b8fe9,2,voucher
91fbb4bf79cbb5c19eb018248c0fe683,2,credit_card
7e41bd90616fbe90fba3dd8989d91af4,2,voucher
6d4616de4341417e17978fe57aec1c46,2,credit_card
86f353da4086de44a6acd7faf109e47d,4,voucher
dd1bd072c709a5e654fd047560eba5aa,2,voucher
eaa10b1bfc8e98b22d99dc4e96ef6a83,2,voucher
a8666b29dbc635b3a029b1ed84fa8df5,2,voucher
f6dc27f458238a8916cdac32d9275d66,2,voucher
6b1506319e933481532aba2b6de29d12,2,voucher
00c95282163553a982f38481f9488481,4,voucher
17ae98e755b32ae8ec73470952de4de2,2,voucher
22170faea0e48a083b8216ce465df183,2,voucher
1f039c377ad805f38658f64f2102c992,2,voucher
4ed418ef4e45eb8f9b22aee4366e9541,3,voucher
a8f2de0bd364d148696276ada61777f7,2,voucher
6363b59d2e7f542672e0f11910c0c708,2,voucher
1b2d35912f9c5a605c93adf4b3b74839,2,voucher
aaff827d79b2aca52ee986179a052077,2,credit_card
6c578cefe8f43f6e1394ded9f6f537c5,3,voucher
f8a9c0be5071e2ca36f561ad567b1800,2,voucher
367d9f6d184cf1d060d92bdc71810d2e,2,voucher
31f67bef2180ffdf0dbf11db4b0a4380,2,voucher
7f8345ecf528aa9b47423c9cc5ab3986,2,voucher
d1329f2d9a7c9c972b1ab5c6b7c8d3a5,2,debit_card
8d3815553beb9e0a66908d8df19e7ffb,2,voucher
54ac92ea720b2574ecf18f372f41ea71,2,voucher
fb265b2dc558a56445dfc48f8224e201,2,voucher
b52d0fe87048b38e93f47e65fcf63fdd,2,voucher
0420dbc50fc554e303e4b2d6b39063f6,2,voucher
9fa4a4aa87aaf6ac40f2e59527d91436,2,credit_card
884dd22244240995c8a18169c32be54d,2,voucher
e9dc230425f2e6480a1ff929cd2582d5,2,voucher
06de165212eea16e848d38f4392d5c11,2,voucher
617b88590cdd5883e40eedd5ecc48026,2,voucher
a6917b5d71e0e9bc434e9228db8daeb2,2,voucher
678c60c6679ddcf17629ba109f4d1249,2,voucher
c93147c4c4e627feb6483c04a7111bff,2,voucher
92719f3b4fbd484515110bfc47e8a808,2,voucher
ca929fa6d3db41b0d698c716875ccd26,2,voucher
8375e62ff082f229096ecda5cbc957ea,2,voucher
2faa51e1d770110c3f415c9b0a957156,2,voucher
91744dee3192bc28caf20eaa3c2251ef,3,voucher
304bf410920449182fb3294bc7405597,2,voucher
83018ec114eee8641c97e08f7b4e926f,2,voucher
7837962c3d0968b066e6e54738c2f307,2,voucher
3a98a62b1abeae3d84a504e048ee12b2,2,credit_card
ca8446e47a754f1f72ae3acf393d0eb0,5,voucher
ac4c31fcb560d160001849fc155285c3,2,voucher
4ca7c5fc206f2f243a5cdfd1e32a614c,2,voucher
c6c99f96854560866a50760e74aca378,5,voucher
f1708e42407809453b1cd03f25c055e5,2,credit_card
29a2fc94d071b51922d95462458c6c7f,2,voucher
7e232ee2936aa0eb7a2092603d163c03,2,voucher
adb1748adc3299b13377d760724388f8,2,voucher
3f35998ab9e335d4bbce362585565265,2,voucher
8000f59ee550d96d1bea2af205da4cd9,2,voucher
4ed127b02fb1ebdaf9a0e4be8ca000f9,2,voucher
538d5b9c472ee5e0f766651adc2e016d,2,voucher
da0b8ba8e2730558871c2f9eb672e787,2,voucher
4bd13580e951063d19e99e60bc4d1492,2,voucher
421b4ffa3b5162cfda443317c902f866,2,voucher
c7993b9c3400e607391a4927068193a3,2,voucher
3457d1d203987e3898c4516a101b5d36,3,voucher
182e6edb8cb190cada2690d7c7d78e76,2,voucher
3cd02e6bd648bb14fb1f20e140ee4e15,2,credit_card
2d15f5afd65b730a72135678ea3487d2,2,voucher
80e2ed9ee8878458ac2191eb469cb0fb,2,credit_card
7a5472f7c8cecc2e1cf43d12271e4eca,2,voucher
25b5b0ea53b7d5a2d5712a0d9d0b3649,3,voucher
7922fc267fee367d631d58c09d8bdfdf,2,voucher
85485db1f11cb496d2fbd2def0d397a3,2,voucher
66dbc9ec3eb2119ce225357587599804,2,voucher
2b05d12915aef151cf97bb4e2a5ca58d,2,voucher
dab1208f2886c43e8bd155b40523d343,2,voucher
6a20f514a1f78b69741f2bddaf832c75,3,voucher
626def5d634d7a7c180f03cdd9178930,2,voucher
ced791864a1478d28bc041d61f8ce2f4,2,voucher
59798edc300f7563a9bdf18b2740def9,4,voucher
574a92fb05e01159e32c2a4cba131e3e,2,voucher
31db4f9c6c262ac89aab6f7e4c9014e7,2,voucher
a91929c58be362dc4929f9b9c542a4ae,2,voucher
a1fa82769a203e30b8faf81cd32e5193,4,voucher
d40dbedba7f8e8c83567c4096c8ab8c1,2,voucher
f80bb64f9bb2ac4ced01632c44a67e0d,2,voucher
d368ca1b5f6b46bdaf14b7c0cb5e40a1,2,voucher
7b5dc68850daf14f7b74396f30647f6e,2,voucher
9e0e163a301e9e91fa697e0973e4a53d,2,voucher
d0953216646b79a1457c04739e8414e5,3,voucher
1f66126a353c1308d1396bec7cf67f37,3,voucher
3f515b21edaaa117bbab2833ce2cae32,4,voucher
1c2fb7f84aa77300fcb6b698481c1e2e,2,voucher
be8b6bb87fabe5bece6e7a3ecc1f1f8d,2,credit_card
6db84e80e54c938d5112dbdd6494b7f4,2,voucher
b8376096f4d2956da3ab2e311c30c504,2,voucher
68b4c4f5541fdc04be458209af970adb,2,voucher
9dc0a33bcfa9c6bfa29e7434029a8631,2,voucher
24bf227d444a1df7957f78e6f03bc5b6,2,voucher
6f95997d009a6c89f18029f779a6de56,2,credit_card
2dabb10146331fc98c0322801df870d7,2,voucher
298244895a58e73db105ff38993ca7b5,2,voucher
e0699d3ded38cca3642677243da9f13b,2,voucher
ea9698a810cde28c3c7a480eb46780ba,2,voucher
5db4ab74641ba05232ad09d752688f02,2,voucher
66408ac1fd2db14486fb5d2c432aef51,2,voucher
4baefe0b13c215e6417751ad5121469d,2,credit_card
6386b8aabb7f032b77475740cb035e86,2,voucher
e003d94282e5f1e45760dde794a8a173,2,credit_card
f7dc79358f6495f086b1874bae7a9575,2,voucher
53be71ad136b4e964acc33d8902666cc,2,voucher
5a37429384be05ca14780e4989543688,2,voucher
607d8f6570c73e6a2e553908d572abc7,2,voucher
db17aa0220e5208b5fc2c08c8f704797,2,credit_card
c6b0115592f584f15795ca244bd83fb2,2,voucher
e1320973675a5fc37fab54cb22c582ab,2,voucher
7489466aa2aad065d81a6b70e516a562,2,voucher
436a9aef30267664e39faf27982b0921,2,voucher
033ccfbdfc4d29677b7e1e6df3a82820,2,credit_card
956057c9959fe111349c59bf929f5c7b,2,voucher
a6c6868f13ca88d37426218824397a4d,2,voucher
0a558295652f98bafe12e259c4d3fa26,2,voucher
910b6236c4771f905eeb252718b05b6e,3,voucher
55128b961e747e4f1cab023552fddfa0,2,voucher
aa04ef5214580b06b10e2a378300db44,2,voucher
fc2a4d7b806b8d5572a052da4a5a6bed,2,voucher
54219c88839d9b1991f5550734f20c9f,3,voucher
b2e7423926537e79e712ccf08ce1a53f,2,voucher
91d3db538cfff9a4f1cd5d5ad9481b05,2,voucher
7c03bf6cda48e5312a9e4cfb0002f3b6,2,debit_card
482c3ed0fe2eb68b316507e78faa6783,2,voucher
628287e102c84327f95402d4670434d2,2,voucher
fe133ae09efe51778e36c40cd00ece6f,2,voucher
ce3306b493edca02b65cedf9da8f0f7d,2,voucher
cc204c830046f86bf426b21e59e1e1da,2,credit_card
657ea9232c582c9e40330a60f68dc189,2,voucher
45c6469f0136458ebcb1ae34e7a4c3b9,2,debit_card
97a2cf1bcffc778d8661d305a6d344f9,2,voucher
486fed80178943ecdec90413036af979,2,voucher
f0480d88b450df6f626639e82382b722,2,voucher
1cb44c843df038496648b84a904aafa6,4,voucher
47cb4463bc05e404b98e743111a61378,2,voucher
f1d6313ed30c82ba1523aad41c60685e,4,voucher
455899b7472d7821875298e00590ba15,2,voucher
768bb5189d917642e1ea949aa69c553b,2,voucher
a20d81c1358e489ce9123db03486eeb7,2,credit_card
e43abf9982299e5688c4848401c0fe83,2,voucher
e3e77a472278ddd0f93e5b1391db15bc,2,voucher
11fa0235decc84fa20b516ab7eec74ec,2,voucher
b72cc1f71e3b599e3d2e7c4a41f6ea07,2,voucher
10016b700b98966403aafded9f2e168d,5,voucher
1b36920ded6f3aa566e53f04957af0e7,2,credit_card
99a3d4b1228bc02abf9eec5d9a7a742d,4,voucher
dadcb1104ce71e829a38e9157aef966c,2,voucher
a338e253d44a1df47d96f51106cf74dc,2,voucher
fb260abf14e47c95a0b19acb1ab3ed43,3,voucher
bbabc62c81566b606962e10a6f96e9c0,2,voucher
c264a164325d23f657477ec6c1f0907a,2,credit_card
6657640ffd626be03509bc9226994b36,2,voucher
2b7dbe9be72b8f9733844c31055c0825,2,voucher
f9281da15642bc69f27307e1dc987b30,2,voucher
83b11638ea5fdb78656168614f8afdf2,2,credit_card
4a0b498204bb56ab863db1f1acd84288,2,voucher
88768bc53525534c6a8016a7318be286,2,credit_card
4792d1ecf41afb08745855d6ae845d90,2,voucher
91c9f456cb2e53af4edc1b33b3bd7f7c,2,voucher
82721df8ff0f0ce187f64c59238e585b,2,voucher
9f6f7bafe618544760073fbd384bc007,2,voucher
9c38f00a080665ace303d703e03718cb,3,voucher
7e8072dc0f35ebb0c1b2a4743e0f179a,2,voucher
fc2f86d56413e4c2e64ffd50117f6a6b,2,voucher
2c88b5879d666444b90643a3817f9b97,2,voucher
c7765f73aa21565b6f703032dca277dd,2,voucher
bb6366371ed9745cc3f7efea6940cf6e,2,voucher
67d1681c8bb9f9eb28f2a9beb44b8636,2,voucher
1046c724dec8bc31545703d07c378073,2,voucher
b5eeec1b045b05d3e3010ef57120a8dc,2,voucher
cf8c5625d28a00a4d93cb05f30a0eead,2,voucher
ada1a38681627159c9618c5c7f047885,2,credit_card
f237e8ddc05a21386ec9441d40f8e09e,2,voucher
21abec9862e40dd6706f0eaecb193f4b,2,voucher
9e958a07e455c09fd69aa32c2a4b2d4c,2,credit_card
ac40627fa08c6c47cdb3648f3e14901a,2,credit_card
0cd93455c51655ebb590c07a06d584a1,2,credit_card
344fa1eebc59a2edab43baf1e0a171fc,2,voucher
fe678293ea3bb6607a15b2e320e91722,4,voucher
59629349b860bb43899ea07bf4ec9633,2,voucher
b37ae92c72d3335c241ea5be05dbc077,3,voucher
20e45fb012dbdf66f09290158664ce79,2,voucher
b9d1db9d3e9608b2d37f962aaef45e03,2,voucher
ee02295dfa5d0519664c1dcd4a70e87f,2,voucher
d1f7b8ef7a59b18de8df95b7b8073a5f,2,voucher
db34c05a3a62253b75d21d5383f7f094,2,voucher
0668d086b3ae41adde3aed3dacbc8fae,2,debit_card
8d38f0c621183c4e95c8c65aba625120,2,voucher
dbc097913df341f30b9f9e92f459cee2,4,voucher
cf229e9a3df6543d25bd826262a12a8a,2,voucher
aef44b8c84ba0725db5b3c5bd7b29200,2,voucher
a4ab908db8226d51e477fc3f81c3e27b,2,voucher
7719f9708389131806ee9274b88c911e,2,voucher
e9d2ee85d4e02fd80bd039f3eb4d549d,2,voucher
05fad97db96406de1787c7a532c46a2b,2,voucher
f4d3a6f8b3c011cb012b39fdfb4817e8,2,credit_card
3c8be270e7e602ffcde3f97cef934376,2,credit_card
da9aa61ec7bb8713f483bf0bf94c71c2,2,credit_card
fb4de3600d359f84927517e78ff9ba54,3,voucher
7d09e4056c3bfda6715955ee27a98e5d,2,voucher
7af99279a8af75b4b281a28927b84b81,3,voucher
f19fff48230be5d17b1e9f75b268ebce,2,credit_card
4aaae2aa1aaf68062749b93fbe24d6cc,2,voucher
d2dcde253b72954806e86ee9f7995770,3,voucher
4d91816c61cb9557eb207bcbf0929f44,2,voucher
2d3ae8314361346376456addbeb7e5ed,2,voucher
9a8ed77611006df4a507b6649200b71a,2,voucher
f1c86b9191896bcf9077ec22b6248153,2,voucher
201797d3f567dc70cc5732ecf055e346,2,voucher
6eccf2d285566975653dcf25ec2f21ed,3,voucher
5bda3e4d7080c484cd646a53165a7892,2,voucher
d7b1b205f635a07e904e5c4069b6859d,3,voucher
275ae19d3b5b88d41fe617cae7a1e056,2,voucher
7439e4bd093c2c4b6d428c40e9b50c30,2,voucher
aac01d5ce6fab5aa0e191d71aedbaa3c,2,voucher
22fe0bf39d80f86f5f4a106875e9adf9,4,voucher
e10cdac25bec58a01b1a9dcad1b6263f,2,voucher
efaf4d6a16d8eac0474f3f0b6e632a74,2,credit_card
6a713ce5b2cfc769104c39775b662625,2,voucher
8f3530f8fd2a677f9f081442a10d1ca9,2,voucher
2d893645a0ed6af2455f026ee2bd15d1,2,voucher
330534a2e7ad98d0c76ee20bfa001c50,4,voucher
564a38ee15a841a89a3e5c64fc8c0ce6,2,voucher
a9456d47156dc580a5421d6b0a12074b,2,voucher
61ed1876bd482d2c77e3b085ce949c69,2,credit_card
d8c03aab0fec0814864f1ddfb5135698,2,voucher
ee08d8ee1e91201837b8d764336db291,2,voucher
23c312ca9f0242a48a95e5643bee2645,2,voucher
7f73071c538cbb2b10e41a3041db481d,2,credit_card
db398b78388fa1c67b3a505ea123c001,2,voucher
36377e52aa9971718dd22913580b7799,2,voucher
437eab927fbbc0dcfef153692c06c2cb,2,voucher
4f0b86c3487e56b6e9594e9dfdb5d70c,2,voucher
6a6c7d523fd59eb5bbefc007331af717,2,voucher
1fd00a38cb5caa89ca06e82069412d5f,2,voucher
5f40a2492ceef8196dae8b163a97530e,2,voucher
0b32bf55276b5feb681f6ed6fd670692,2,voucher
97eb8123f2508dda8d9234f0aca79572,2,debit_card
203763b580fdf4ab6596f692370d27a7,2,credit_card
5ea0678e7b34c19e5ecbcdf8a3eacea2,2,voucher
77c885e668bc660993cbf7789930675a,2,voucher
0741ee0ba3cb46d86325be2879e18706,2,credit_card
203f106e5b8bad1587426f019709014a,2,credit_card
b69321fb7d3000994c5a2b55c4f3cb01,2,voucher
6508f1528c3648c8a9f751e811520269,2,voucher
b8667450c5709608993ae7ff3880e3c0,2,voucher
cc809786d515550e76739eda2f98973e,2,credit_card
15226cfb3e9f4ad163d09f493688204b,3,voucher
aca1243538a8bc195f2f017f8ea2456f,2,voucher
67937bb4e0c9a4156fe47c89382d33e7,4,voucher
bdb1554633e5b5bf1a3b47940263c00b,2,voucher
d1de4ee2cdca15e0ccf424096264d3c8,2,voucher
b488cfda1bfd6a90c85b2d21c47231c3,2,credit_card
55205d82f3b72a235f58195bd491b1a9,2,voucher
f785cc464b127c6e2ab598f33907437e,2,voucher
525c4dbcaecd35a5fac2e4053589df08,2,credit_card
6224401eebe13e25d470d8d6a9ef225e,2,voucher
9519371e37eebc065ffca4a20134aed7,3,voucher
2d5ae830c6d01bd20fb19d16cef10ce3,2,voucher
143bfc6b9cf902d763549e6764121aaf,2,voucher
e821c71ba6efed0813bbc0a01a95f24d,2,voucher
6c601e45c13b22fa58a1e290b4b14d8f,2,voucher
69f5eed47613a9d3cd0ae94d398cdd4e,2,voucher
e4825515f8ef501b2887a2ad0685621a,3,voucher
028369515408fa864cfe50091d4e76c5,2,voucher
41932b54e17f6ae1f4be1f8886f47883,2,credit_card
a4521fa62b4f3bbe260aecf4dbc78935,2,credit_card
0e903df9d14796df715e2f6cc52e2c1d,2,voucher
5a254755df1e90c1e7bff386319a9cc7,2,debit_card
4c30ca1b003a7fb3999df965167d492d,2,voucher
bf2f7a16704936db1686ba2711614520,2,credit_card
6525d9ab0bff6133c63e9c0cfa55bfbd,2,voucher
bef79681fbe33b2789095e966c159563,2,voucher
0b517c01a5b46fd3e16b389ea6f4ad3a,2,voucher
caa9ea8230c1a21750f938c306e730c7,2,voucher
87b8791f9f3b6cbe168d5109a98766e6,2,voucher
4cecffb90b6d7da8034c59c80ac60086,2,voucher
186e07e37d4253c4aaab5f2aa0cf4136,2,voucher
b7db45f8be850ed08d9790e874772966,2,voucher
6ccb433e00daae1283ccc956189c82ae,4,voucher
86c25bbc1d16736365d6e747e71695f0,3,voucher
a917fd220ca94e02920dba0ceb656a74,2,voucher
461873d21418f4a79f9c7d6d8a866a0a,2,voucher
4212c4acae39b267aabc4696d873cbcf,2,voucher
03f51c9adce893f63936c5146701aa2f,2,voucher
8a9424899aac432d80d8e580932b5ee9,2,voucher
e481f51cbdc54678b7cc49136f2d6af7,3,voucher
a9d21182da34ce17091420d35f22834a,2,voucher
4c8eac76de32572cebc64aca0f263e2a,3,voucher
cace1a92b9984790083116a9f2e7ae5c,2,voucher
b34f46c28be69a2d65c7f3f3c01c3673,2,voucher
9a8df1603191fe8fa15788692de6f4c3,2,voucher
0516c22655fe1e1f0b3390f4ee3fc5f6,2,voucher
6227de9611e75b006686710c6a29df35,2,voucher
92a9ef7f0a0d392c9ad0d5f44e86b4ba,3,voucher
f464bdc3b17c2085e54b66d8e5ae1695,2,voucher
ccb3dbd615aa85a6ee4e6002b025fd31,2,voucher
57cc72d3e635bf57199d76328279b875,2,voucher
4cc65e8e0ab1879889ab53fbcd422978,2,voucher
559d83199eaa46854cd06da9ce8961fa,3,voucher
e5535466d23681cc97013097a0644150,2,voucher
915e2d730ef38d45a41bad2a89f88950,2,voucher
8c13aa9bfa920854ca73694d94387d40,2,debit_card
913908597fea142985168af1fc46a6e5,2,voucher
f16daf0b2c8f62c13982bba10f575145,2,voucher
297885db9322571cf7e8f87662362888,2,voucher
c3dc9e818772dba4ee8082d999b9982b,2,voucher
634e8f4c0f6744a626f77f39770ac6aa,2,voucher
ec4d827c7096de48c5a84a438bcd8922,2,voucher
75e6b640cd630f2a1b0250fadc68da12,2,voucher
d6b77bc6a9aaaf549d60d3f5ae45fef7,2,voucher
d3f9832594bb9037370cdf8bdcd052cd,2,voucher
a77ebed75b406465b5b43f03dd5cf909,2,voucher
6ec56173121c5972d0fd631f0f084d93,2,voucher
b5628337dad9ae1f38266f0e22fdae4a,2,voucher
035ab6fc3b7f9d16f714a337ee63b7be,2,voucher
ae9e63d9e351f66eb5f9032397bcddfd,4,voucher
d16112398f9c83cdef02abee328caadb,2,credit_card
fbd05af8c1751b972fc6e19b1190990e,2,voucher
b6424d3ecaedf5f49836d503d4f0d671,2,credit_card
bbcd5aaa84b5c7ef86c0a723182d7a3a,2,debit_card
af9b17f2f1dfb02d55825bd0d7870d0a,2,voucher
